email_id,label,category,email_text
L1200,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
P0937,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.reward-center-online.com/verify.
L1026,0,legitimate,Your order has been shipped and is expected to arrive on Wednesday. You can track it from your account dashboard.
P0058,1,phishing,You have won a shopping voucher. Claim your reward now by visiting https://www.secure-account-check.com/verify.
P0304,1,phishing,Your employee benefits account requires verification. Sign in at https://www.reward-center-online.com/verify.
L1199,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
L0467,0,legitimate,Your order has been shipped and is expected to arrive on Thursday. You can track it from your account dashboard.
P0854,1,phishing,Urgent: Your cloud account has been suspended. Verify your account immediately at https://www.account-security-alert.com/verify.
P0951,1,phishing,You are eligible for an exclusive bonus. Click https://www.reward-center-online.com/verify to claim it before midnight.
L0900,0,legitimate,"Hi Priya, could you please send the latest version of the report when convenient?"
L0439,0,legitimate,"Hi Ananya, here are the notes from yesterday's discussion. Please share any corrections."
L1009,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
P0791,1,phishing,Your employee benefits account requires verification. Sign in at https://www.billing-confirmation.net/verify.
P0802,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.billing-confirmation.net/verify.
P0564,1,phishing,Important document: Please review and sign the attached form using https://www.account-security-alert.com/verify.
L0823,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
P0753,1,phishing,Your employee benefits account requires verification. Sign in at https://www.reward-center-online.com/verify.
P1010,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.verify-login-now.net/verify.
L0006,0,legitimate,The maintenance team will inspect the office network on Tuesday. No action is required from you.
L0765,0,legitimate,Your order has been shipped and is expected to arrive on Wednesday. You can track it from your account dashboard.
L0967,0,legitimate,Your order has been shipped and is expected to arrive on Thursday. You can track it from your account dashboard.
L0168,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
P0593,1,phishing,Congratulations! You have been selected for a cash reward. Submit your details at https://www.verify-login-now.net/verify.
P0594,1,phishing,Your employee benefits account requires verification. Sign in at https://www.secure-account-check.com/verify.
P0984,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.reward-center-online.com/verify.
P0976,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.verify-login-now.net/verify.
P0411,1,phishing,"We noticed a login from a new device. If this was not you, secure your account at https://www.verify-login-now.net/verify."
P1120,1,phishing,"You have won a $1,000 bonus. Claim your reward now by visiting https://www.billing-confirmation.net/verify."
L0233,0,legitimate,"Hi Akhila, could you please send the latest version of the report when convenient?"
L0319,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P1048,1,phishing,Urgent: Your cloud account has been suspended. Verify your account immediately at https://www.account-security-alert.com/verify.
P0350,1,phishing,Action required: Your subscription payment failed. Reactivate it immediately at https://www.verify-login-now.net/verify.
P0493,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.secure-account-check.com/verify.
L0147,0,legitimate,The maintenance team will inspect the office network on Tuesday. No action is required from you.
L0325,0,legitimate,Reminder: your appointment with HR is scheduled for Wednesday at 10:00 AM.
L0477,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
P0291,1,phishing,Action required: Your subscription payment failed. Reactivate it immediately at https://www.account-security-alert.com/verify.
P0379,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.account-security-alert.com/verify.
P0045,1,phishing,Important document: Please review and sign the attached form using https://www.verify-login-now.net/verify.
L0103,0,legitimate,Your order has been shipped and is expected to arrive on Thursday. You can track it from your account dashboard.
P0300,1,phishing,Important document: Please review and sign the attached form using https://www.billing-confirmation.net/verify.
L1197,0,legitimate,The maintenance team will inspect the office network on Friday. No action is required from you.
P0253,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.billing-confirmation.net/verify.
L0064,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
L0148,0,legitimate,"Hi Rahul, could you please send the latest version of the report when convenient?"
L0560,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
L0599,0,legitimate,"Hi Meera, here are the notes from yesterday's discussion. Please share any corrections."
P1067,1,phishing,You are eligible for an exclusive bonus. Click https://www.billing-confirmation.net/verify to claim it before midnight.
P0963,1,phishing,Important document: Please review and sign the attached form using https://www.billing-confirmation.net/verify.
P0754,1,phishing,Action required: Your subscription payment failed. Reactivate it immediately at https://www.reward-center-online.com/verify.
L0782,0,legitimate,Your library book is due on Monday. You can renew it through the library portal.
L1105,0,legitimate,"Hi Priya, the project review is scheduled for Wednesday at 3:30 PM. Please let me know if you can attend."
L0029,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
P0499,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.secure-account-check.com/verify.
P0228,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.reward-center-online.com/verify.
L0401,0,legitimate,"Hi Sanjay, the client meeting is scheduled for Tuesday at 2:00 PM. Please let me know if you can attend."
L0618,0,legitimate,Reminder: your appointment with Accounts is scheduled for Monday at 10:00 AM.
P0101,1,phishing,Final notice: Your account will be closed unless you verify your password at https://www.secure-account-check.com/verify.
L1066,0,legitimate,Your order has been shipped and is expected to arrive on Friday. You can track it from your account dashboard.
P0425,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.verify-login-now.net/verify.
P0837,1,phishing,Final notice: Your account will be closed unless you verify your password at https://www.reward-center-online.com/verify.
P1013,1,phishing,Important document: Please review and sign the attached form using https://www.verify-login-now.net/verify.
P0397,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.billing-confirmation.net/verify.
P0496,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.secure-account-check.com/verify.
P0627,1,phishing,Final notice: Your account will be closed unless you verify your password at https://www.reward-center-online.com/verify.
P0001,1,phishing,Your employee benefits account requires verification. Sign in at https://www.secure-account-check.com/verify.
P0276,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.account-security-alert.com/verify.
P0470,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.secure-account-check.com/verify.
P0823,1,phishing,Your employee benefits account requires verification. Sign in at https://www.verify-login-now.net/verify.
L0787,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
P0027,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.reward-center-online.com/verify.
L0074,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
L0033,0,legitimate,"Hi Arjun, the weekly sync is scheduled for Friday at 3:30 PM. Please let me know if you can attend."
P0634,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.billing-confirmation.net/verify.
P0916,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.account-security-alert.com/verify.
P0559,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.verify-login-now.net/verify.
L1099,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
P0591,1,phishing,Final notice: Your account will be closed unless you verify your password at https://www.account-security-alert.com/verify.
P0840,1,phishing,You are eligible for an exclusive bonus. Click https://www.secure-account-check.com/verify to claim it before midnight.
L0974,0,legitimate,"Please find the meeting agenda attached. We will discuss milestones, risks, and next week's tasks."
P0498,1,phishing,Your employee benefits account requires verification. Sign in at https://www.verify-login-now.net/verify.
P0250,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.reward-center-online.com/verify.
L0158,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
L0773,0,legitimate,"Hi Meera, could you please send the latest version of the report when convenient?"
L1058,0,legitimate,"Hi Meera, here are the notes from yesterday's discussion. Please share any corrections."
P0399,1,phishing,Congratulations! You have been selected for a cash reward. Submit your details at https://www.secure-account-check.com/verify.
L0166,0,legitimate,Reminder: your appointment with Accounts is scheduled for Wednesday at 4:00 PM.
L1163,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P1107,1,phishing,Congratulations! You have been selected for a cash reward. Submit your details at https://www.billing-confirmation.net/verify.
P0225,1,phishing,Your employee benefits account requires verification. Sign in at https://www.billing-confirmation.net/verify.
P0347,1,phishing,Urgent: Your Office 365 account has been suspended. Verify your account immediately at https://www.secure-account-check.com/verify.
P0223,1,phishing,You are eligible for an exclusive bonus. Click https://www.billing-confirmation.net/verify to claim it before midnight.
L0686,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
L0696,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P0025,1,phishing,You are eligible for an exclusive bonus. Click https://www.verify-login-now.net/verify to claim it before midnight.
L0451,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
P0516,1,phishing,Important document: Please review and sign the attached form using https://www.reward-center-online.com/verify.
L0409,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P0220,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.verify-login-now.net/verify.
L0002,0,legitimate,Reminder: your appointment with HR is scheduled for Thursday at 11:30 AM.
P0522,1,phishing,You have won a cash prize. Claim your reward now by visiting https://www.billing-confirmation.net/verify.
L0329,0,legitimate,"Please find the meeting agenda attached. We will discuss milestones, risks, and next week's tasks."
L0898,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
P0994,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.account-security-alert.com/verify.
L0039,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
P0576,1,phishing,You have won a shopping voucher. Claim your reward now by visiting https://www.verify-login-now.net/verify.
P0363,1,phishing,Important document: Please review and sign the attached form using https://www.secure-account-check.com/verify.
L0525,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
P0109,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.account-security-alert.com/verify.
P0114,1,phishing,Urgent: Your Microsoft account has been suspended. Verify your account immediately at https://www.account-security-alert.com/verify.
L0690,0,legitimate,Your library book is due on Friday. You can renew it through the library portal.
L1028,0,legitimate,"Hi Kiran, the weekly sync is scheduled for Wednesday at 2:00 PM. Please let me know if you can attend."
L0523,0,legitimate,"Hi everyone, today's training session will begin at 10:00 AM. The meeting link is in the calendar invitation."
L0990,0,legitimate,"Hi Kiran, here are the notes from yesterday's discussion. Please share any corrections."
L0552,0,legitimate,"Please find the meeting agenda attached. We will discuss milestones, risks, and next week's tasks."
L0251,0,legitimate,"Hi Meera, here are the notes from yesterday's discussion. Please share any corrections."
L0719,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
L0265,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
L0864,0,legitimate,"Hi everyone, today's training session will begin at 4:00 PM. The meeting link is in the calendar invitation."
L1187,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
L0611,0,legitimate,Reminder: your appointment with IT Support is scheduled for Monday at 10:00 AM.
P0568,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.reward-center-online.com/verify.
P0394,1,phishing,Congratulations! You have been selected for a cash reward. Submit your details at https://www.secure-account-check.com/verify.
L0590,0,legitimate,"Please find the meeting agenda attached. We will discuss milestones, risks, and next week's tasks."
L0340,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
P0752,1,phishing,You have won a free smartphone. Claim your reward now by visiting https://www.secure-account-check.com/verify.
L1164,0,legitimate,"Hi Kiran, the client meeting is scheduled for Tuesday at 10:00 AM. Please let me know if you can attend."
L0018,0,legitimate,Reminder: your appointment with HR is scheduled for Wednesday at 4:00 PM.
P0351,1,phishing,You have won a cash prize. Claim your reward now by visiting https://www.account-security-alert.com/verify.
L0050,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
L1037,0,legitimate,"Hi Priya, here are the notes from yesterday's discussion. Please share any corrections."
L0937,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
L0506,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
P0556,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.billing-confirmation.net/verify.
P1025,1,phishing,Your employee benefits account requires verification. Sign in at https://www.account-security-alert.com/verify.
P0818,1,phishing,Congratulations! You have been selected for a cash reward. Submit your details at https://www.verify-login-now.net/verify.
P0571,1,phishing,"We noticed a login from a new device. If this was not you, secure your account at https://www.billing-confirmation.net/verify."
L0121,0,legitimate,Reminder: your appointment with Accounts is scheduled for Tuesday at 10:00 AM.
L0586,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
P0710,1,phishing,You have won a cash prize. Claim your reward now by visiting https://www.reward-center-online.com/verify.
L0073,0,legitimate,The maintenance team will inspect the office network on Monday. No action is required from you.
L0038,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P1071,1,phishing,Final notice: Your account will be closed unless you verify your password at https://www.billing-confirmation.net/verify.
P0402,1,phishing,You are eligible for an exclusive bonus. Click https://www.billing-confirmation.net/verify to claim it before midnight.
L0435,0,legitimate,"Hi everyone, today's training session will begin at 10:00 AM. The meeting link is in the calendar invitation."
L1131,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
L0383,0,legitimate,"Hi Arjun, could you please send the latest version of the report when convenient?"
P1019,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.billing-confirmation.net/verify.
L0253,0,legitimate,"Hi Kiran, the team meeting is scheduled for Friday at 11:30 AM. Please let me know if you can attend."
L0739,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
P0132,1,phishing,Your employee benefits account requires verification. Sign in at https://www.verify-login-now.net/verify.
L1180,0,legitimate,Your order has been shipped and is expected to arrive on Thursday. You can track it from your account dashboard.
P1192,1,phishing,"You have won a $1,000 bonus. Claim your reward now by visiting https://www.reward-center-online.com/verify."
P0331,1,phishing,Security alert: We detected unusual activity on your cloud account. Confirm your identity using https://www.reward-center-online.com/verify.
L0570,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
P0806,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.secure-account-check.com/verify.
P0585,1,phishing,Important document: Please review and sign the attached form using https://www.reward-center-online.com/verify.
P1109,1,phishing,Security alert: We detected unusual activity on your company account. Confirm your identity using https://www.billing-confirmation.net/verify.
P0353,1,phishing,You have won a cash prize. Claim your reward now by visiting https://www.reward-center-online.com/verify.
P0636,1,phishing,Final notice: Your account will be closed unless you verify your password at https://www.billing-confirmation.net/verify.
L1142,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P1161,1,phishing,You have won a free smartphone. Claim your reward now by visiting https://www.account-security-alert.com/verify.
L0235,0,legitimate,"Hi Arjun, could you please send the latest version of the report when convenient?"
P0565,1,phishing,Final notice: Your account will be closed unless you verify your password at https://www.account-security-alert.com/verify.
P1030,1,phishing,"We noticed a login from a new device. If this was not you, secure your account at https://www.billing-confirmation.net/verify."
L1119,0,legitimate,Reminder: your appointment with IT Support is scheduled for Thursday at 3:30 PM.
P0003,1,phishing,Your employee benefits account requires verification. Sign in at https://www.reward-center-online.com/verify.
L1067,0,legitimate,"Hi Arjun, could you please send the latest version of the report when convenient?"
L0563,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
P0021,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.billing-confirmation.net/verify.
L0053,0,legitimate,"Hi Akhila, here are the notes from yesterday's discussion. Please share any corrections."
L1064,0,legitimate,"Hi Akhila, could you please send the latest version of the report when convenient?"
L1114,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P0506,1,phishing,You are eligible for an exclusive bonus. Click https://www.reward-center-online.com/verify to claim it before midnight.
P1160,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.secure-account-check.com/verify.
P0891,1,phishing,You have won a $500 gift card. Claim your reward now by visiting https://www.billing-confirmation.net/verify.
P0168,1,phishing,Important document: Please review and sign the attached form using https://www.verify-login-now.net/verify.
L1185,0,legitimate,"Please find the meeting agenda attached. We will discuss milestones, risks, and next week's tasks."
P0064,1,phishing,Congratulations! You have been selected for a cash reward. Submit your details at https://www.secure-account-check.com/verify.
L0008,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
P0265,1,phishing,Your employee benefits account requires verification. Sign in at https://www.billing-confirmation.net/verify.
P1181,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.reward-center-online.com/verify.
L0795,0,legitimate,"Hi Ananya, here are the notes from yesterday's discussion. Please share any corrections."
L0044,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
P0667,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.reward-center-online.com/verify.
P1187,1,phishing,Important document: Please review and sign the attached form using https://www.verify-login-now.net/verify.
L0943,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
P0616,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.reward-center-online.com/verify.
L0711,0,legitimate,Your order has been shipped and is expected to arrive on Monday. You can track it from your account dashboard.
P0603,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.secure-account-check.com/verify.
L0844,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
P0035,1,phishing,Important document: Please review and sign the attached form using https://www.secure-account-check.com/verify.
L1162,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
P1182,1,phishing,Important document: Please review and sign the attached form using https://www.secure-account-check.com/verify.
L0222,0,legitimate,"Hi everyone, today's training session will begin at 4:00 PM. The meeting link is in the calendar invitation."
L0664,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
L1121,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
P0504,1,phishing,Action required: Your subscription payment failed. Reactivate it immediately at https://www.reward-center-online.com/verify.
L0207,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
L0931,0,legitimate,Your order has been shipped and is expected to arrive on Monday. You can track it from your account dashboard.
P0169,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.reward-center-online.com/verify.
P0781,1,phishing,You are eligible for an exclusive bonus. Click https://www.reward-center-online.com/verify to claim it before midnight.
L0067,0,legitimate,Your library book is due on Tuesday. You can renew it through the library portal.
P1132,1,phishing,Final notice: Your account will be closed unless you verify your password at https://www.reward-center-online.com/verify.
L0510,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
L0402,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
L0157,0,legitimate,"Hi Sanjay, here are the notes from yesterday's discussion. Please share any corrections."
L0229,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
P1087,1,phishing,Congratulations! You have been selected for a cash reward. Submit your details at https://www.secure-account-check.com/verify.
P0717,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.billing-confirmation.net/verify.
L0959,0,legitimate,"Hi Meera, here are the notes from yesterday's discussion. Please share any corrections."
L0641,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P1122,1,phishing,Important document: Please review and sign the attached form using https://www.secure-account-check.com/verify.
P0443,1,phishing,Security alert: We detected unusual activity on your Microsoft account. Confirm your identity using https://www.billing-confirmation.net/verify.
L0348,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
P0794,1,phishing,Congratulations! You have been selected for a cash reward. Submit your details at https://www.reward-center-online.com/verify.
P0366,1,phishing,Important document: Please review and sign the attached form using https://www.account-security-alert.com/verify.
P0846,1,phishing,Your payment was declined. Update your billing information within 24 hours at https://www.secure-account-check.com/verify.
L0273,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
L1141,0,legitimate,"Hi Sanjay, the project review is scheduled for Monday at 10:00 AM. Please let me know if you can attend."
P1001,1,phishing,Security alert: We detected unusual activity on your Amazon account. Confirm your identity using https://www.reward-center-online.com/verify.
P0127,1,phishing,You have won a cash prize. Claim your reward now by visiting https://www.reward-center-online.com/verify.
L0840,0,legitimate,"Hi Rahul, could you please send the latest version of the report when convenient?"
L0264,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
L1078,0,legitimate,"Hi Arjun, the design review is scheduled for Tuesday at 4:00 PM. Please let me know if you can attend."
P0903,1,phishing,Action required: Your subscription payment failed. Reactivate it immediately at https://www.account-security-alert.com/verify.
L0481,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
P0606,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.billing-confirmation.net/verify.
P0085,1,phishing,You have won a free smartphone. Claim your reward now by visiting https://www.verify-login-now.net/verify.
L0928,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
P1106,1,phishing,Security alert: We detected unusual activity on your cloud account. Confirm your identity using https://www.billing-confirmation.net/verify.
P0462,1,phishing,Security alert: We detected unusual activity on your Office 365 account. Confirm your identity using https://www.billing-confirmation.net/verify.
L0784,0,legitimate,Your library book is due on Thursday. You can renew it through the library portal.
L0922,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
L1139,0,legitimate,"Please find the meeting agenda attached. We will discuss milestones, risks, and next week's tasks."
L0034,0,legitimate,Thank you for contacting support. We have created a ticket and will respond within two business days.
L0245,0,legitimate,Reminder: your appointment with IT Support is scheduled for Wednesday at 4:00 PM.
P0056,1,phishing,You have won a cash prize. Claim your reward now by visiting https://www.reward-center-online.com/verify.
L0680,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
L0293,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
P1039,1,phishing,Action required: Your subscription payment failed. Reactivate it immediately at https://www.billing-confirmation.net/verify.
L0793,0,legitimate,"Hi everyone, today's training session will begin at 11:30 AM. The meeting link is in the calendar invitation."
P1055,1,phishing,Your employee benefits account requires verification. Sign in at https://www.verify-login-now.net/verify.
L1036,0,legitimate,"Hi everyone, today's training session will begin at 4:00 PM. The meeting link is in the calendar invitation."
L0237,0,legitimate,"Please find the meeting agenda attached. We will discuss milestones, risks, and next week's tasks."
L0810,0,legitimate,Your order has been shipped and is expected to arrive on Tuesday. You can track it from your account dashboard.
L1177,0,legitimate,"Hi Kiran, the project review is scheduled for Wednesday at 11:30 AM. Please let me know if you can attend."
L0175,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
L0048,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
P0410,1,phishing,Action required: Your subscription payment failed. Reactivate it immediately at https://www.account-security-alert.com/verify.
P0385,1,phishing,"You have won a $1,000 bonus. Claim your reward now by visiting https://www.account-security-alert.com/verify."
P0601,1,phishing,Security alert: We detected unusual activity on your banking account. Confirm your identity using https://www.reward-center-online.com/verify.
P0686,1,phishing,Important document: Please review and sign the attached form using https://www.reward-center-online.com/verify.
L0861,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
L0952,0,legitimate,The maintenance team will inspect the office network on Wednesday. No action is required from you.
P0936,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.verify-login-now.net/verify.
P1191,1,phishing,Security alert: We detected unusual activity on your Amazon account. Confirm your identity using https://www.verify-login-now.net/verify.
P0072,1,phishing,Final notice: Your account will be closed unless you verify your password at https://www.secure-account-check.com/verify.
P0186,1,phishing,You have won a cash prize. Claim your reward now by visiting https://www.reward-center-online.com/verify.
P0449,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.billing-confirmation.net/verify.
L0736,0,legitimate,"Hi everyone, today's training session will begin at 2:00 PM. The meeting link is in the calendar invitation."
P1014,1,phishing,Your employee benefits account requires verification. Sign in at https://www.account-security-alert.com/verify.
L0801,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
P0005,1,phishing,"You have won a $1,000 bonus. Claim your reward now by visiting https://www.reward-center-online.com/verify."
L0741,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
L0243,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P0040,1,phishing,Important document: Please review and sign the attached form using https://www.reward-center-online.com/verify.
P0700,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.secure-account-check.com/verify.
P0316,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.secure-account-check.com/verify.
P1081,1,phishing,Your employee benefits account requires verification. Sign in at https://www.billing-confirmation.net/verify.
P0728,1,phishing,Important document: Please review and sign the attached form using https://www.reward-center-online.com/verify.
P0086,1,phishing,Security alert: We detected unusual activity on your PayPal account. Confirm your identity using https://www.account-security-alert.com/verify.
L0169,0,legitimate,"Hi everyone, today's training session will begin at 10:00 AM. The meeting link is in the calendar invitation."
L0553,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
L0744,0,legitimate,Your package is ready for pickup at the collection desk during normal working hours.
P0053,1,phishing,Urgent: Your Microsoft account has been suspended. Verify your account immediately at https://www.secure-account-check.com/verify.
P0581,1,phishing,Congratulations! You have been selected for a cash reward. Submit your details at https://www.verify-login-now.net/verify.
L0665,0,legitimate,"Hi Akhila, here are the notes from yesterday's discussion. Please share any corrections."
L0161,0,legitimate,Your library book is due on Friday. You can renew it through the library portal.
P0768,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.billing-confirmation.net/verify.
P0683,1,phishing,Important document: Please review and sign the attached form using https://www.secure-account-check.com/verify.
P0285,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.billing-confirmation.net/verify.
L0091,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
P0698,1,phishing,Security alert: We detected unusual activity on your Google account. Confirm your identity using https://www.secure-account-check.com/verify.
L1111,0,legitimate,"Hi Ananya, here are the notes from yesterday's discussion. Please share any corrections."
L0051,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
L0753,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
L0862,0,legitimate,The finance team has shared the monthly expense report. Please review the figures before Friday.
P0759,1,phishing,"You have won a $1,000 bonus. Claim your reward now by visiting https://www.secure-account-check.com/verify."
P0387,1,phishing,"You have won a $1,000 bonus. Claim your reward now by visiting https://www.reward-center-online.com/verify."
P0013,1,phishing,Security alert: We detected unusual activity on your company account. Confirm your identity using https://www.secure-account-check.com/verify.
L1094,0,legitimate,Thanks for your application. We will review your documents and contact you with the next steps.
P1180,1,phishing,Your mailbox is over its storage limit. Login now to prevent email deactivation: https://www.billing-confirmation.net/verify.
L0224,0,legitimate,"Hello team, the weekly project update is attached. Please review it before the meeting."
P0834,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.reward-center-online.com/verify.
P0701,1,phishing,Security alert: We detected unusual activity on your Office 365 account. Confirm your identity using https://www.reward-center-online.com/verify.
P0843,1,phishing,Security alert: We detected unusual activity on your banking account. Confirm your identity using https://www.verify-login-now.net/verify.
L0829,0,legitimate,Reminder: your appointment with HR is scheduled for Tuesday at 11:30 AM.
P1099,1,phishing,Your tax refund is ready. Confirm your bank information at https://www.billing-confirmation.net/verify.
P0901,1,phishing,You have won a free smartphone. Claim your reward now by visiting https://www.account-security-alert.com/verify.
P0415,1,phishing,You have won a $500 gift card. Claim your reward now by visiting https://www.verify-login-now.net/verify.
L0410,0,legitimate,"Please find the meeting agenda attached. We will discuss milestones, risks, and next week's tasks."
L0406,0,legitimate,Reminder: your appointment with HR is scheduled for Tuesday at 10:00 AM.
L0458,0,legitimate,"Hi everyone, today's training session will begin at 4:00 PM. The meeting link is in the calendar invitation."
P0928,1,phishing,Your password expires today. Keep your account active by confirming it at https://www.secure-account-check.com/verify.
P1129,1,phishing,"We noticed a login from a new device. If this was not you, secure your account at https://www.account-security-alert.com/verify."
P0414,1,phishing,"You have won a $1,000 bonus. Claim your reward now by visiting https://www.billing-confirmation.net/verify."
L0980,0,legitimate,The department has approved the leave request. Please check the HR portal for the updated balance.
P0270,1,phishing,You are eligible for an exclusive bonus. Click https://www.secure-account-check.com/verify to claim it before midnight.
P0978,1,phishing,Your employee benefits account requires verification. Sign in at https://www.verify-login-now.net/verify.
